Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc1_preWGD	Sp5(11)	635	Shared (Strict)	yes	Sp5(11)
Anc1_preWGD	Sp5(8)	585	Shared (Strict)	yes	Sp5(8)
Anc1_preWGD	Sp5(13)	408	Shared (Strict)	yes	Sp5(13)
Anc1	Sp5(2)	968	Shared (Strict)	yes	Sp5(2)
Anc1	Sp5(4)	673	Shared (Strict)	yes	Sp5(4)
Anc1	Sp5(5)	111	Shared (Strict)	yes	Sp5(5)
Anc1	Sp6(9)	768	Shared (Strict)	yes	Sp6(9)
Anc1	Sp5(11)	635	Shared (Strict)	yes	Sp5(11)
Anc1	Sp5(8)	585	Shared (Strict)	yes	Sp5(8)
Anc1	Sp5(13)	408	Shared (Strict)	yes	Sp5(13)
Anc3	Sp5(2)	968	Shared (Strict)	yes	Sp5(2)
Anc3	Sp5(4)	673	Shared (Strict)	yes	Sp5(4)
Anc3	Sp5(5)	111	Shared (Strict)	yes	Sp5(5)
Anc3	Sp5(7)	637	Shared (Strict)	no	
Anc3	Sp6(9)	768	Shared (Strict)	yes	Sp6(9)
Anc3	Sp5(11)	635	Shared (Strict)	yes	Sp5(11)
Anc3	Sp5(12)	356	Shared (Strict)	no	
Anc3	Sp5(8)	585	Shared (Strict)	yes	Sp5(8)
Anc4	Sp5(2)	968	Shared (Strict)	yes	Sp5(2)
Anc4	Sp5(4)	673	Shared (Strict)	yes	Sp5(4)
Anc4	Sp5(5)	111	Shared (Strict)	yes	Sp5(5)
Anc4	Sp5(8)	585	Shared (Strict)	yes	Sp5(8)
Anc4	Sp6(9)	768	Shared (Strict)	yes	Sp6(9)
Anc4	Sp5(13)	408	Shared (Strict)	yes	Sp5(13)
Anc4	Sp5(11)	635	Nested (Strict)	yes	Sp5(11)
