Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc4	Sp4(7)	626	Nested (Strict)	yes	Sp4(7)
Anc5	Sp1(2)	476	Shared (Strict)	yes	Sp1(2)
Anc5	Sp1(4)	719	Shared (Strict)	yes	Sp1(4)
Anc5	Sp1(5)	119	Shared (Strict)	yes	Sp1(5)
Anc5	Sp1(7)	354	Shared (Strict)	no	
Anc5	Sp1(11)	953	Shared (Strict)	yes	Sp1(11)
Anc5	Sp1(12)	980	Shared (Strict)	no	
Anc5	Sp1(9)	798	Shared (Strict)	no	
Anc5	Sp2(13)	986	Shared (Strict)	yes	Sp2(13)
Anc5	Sp1(13)	602	Shared (Strict)	no	
Anc5	Sp1(14)	269	Shared (Strict)	yes	Sp1(14)
Anc5	Sp2(8)	884	Shared (Strict)	no	
Anc5	Sp1(6)	428	Nested (Strict)	yes	Sp1(6)
Anc5	Sp3(1)	143	Nested (Strict)	yes	Sp3(1)
Anc6	Sp1(2)	476	Shared (Strict)	yes	Sp1(2)
Anc6	Sp1(3)	703	Shared (Strict)	yes	Sp1(3)
Anc6	Sp1(4)	719	Shared (Strict)	yes	Sp1(4)
Anc6	Sp1(5)	119	Shared (Strict)	yes	Sp1(5)
Anc6	Sp1(6)	428	Shared (Strict)	yes	Sp1(6)
Anc6	Sp1(7)	354	Shared (Strict)	no	
Anc6	Sp1(10)	751	Shared (Strict)	yes	Sp1(10)
Anc6	Sp1(11)	953	Shared (Strict)	yes	Sp1(11)
Anc6	Sp1(12)	980	Shared (Strict)	no	
Anc6	Sp1(9)	798	Nested (Strict)	no	
Anc6	Sp2(13)	986	Nested (Strict)	yes	Sp2(13)
