Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc10	Sp5(8)	854	Shared (Strict)	yes	Sp5(8)
Anc10	Sp4(6)	653	Shared (Strict)	no	
Anc10	Sp5(1)	214	Shared (Strict)	yes	Sp5(1)
Anc14	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc14	Sp4(4)	556	Shared (Strict)	no	
Anc14	Sp4(5)	381	Shared (Strict)	yes	Sp4(5)
Anc14	Sp4(7)	328	Shared (Strict)	yes	Sp4(7)
Anc14	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc14	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
Anc14	Sp4(1)	754	Nested (Strict)	yes	Sp4(1)
Anc14	Sp5(8)	854	Nested (Strict)	yes	Sp5(8)
Anc15	Sp4(1)	754	Shared (Strict)	yes	Sp4(1)
Anc15	Sp5(1)	214	Shared (Strict)	yes	Sp5(1)
Anc15	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc15	Sp4(4)	556	Shared (Strict)	no	
Anc15	Sp4(5)	381	Shared (Strict)	yes	Sp4(5)
Anc15	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc15	Sp5(8)	854	Shared (Strict)	yes	Sp5(8)
Anc15	Sp4(9)	204	Nested (Strict)	yes	Sp4(9)
Anc16_preWGD	Sp4(1)	754	Shared (Strict)	yes	Sp4(1)
Anc16_preWGD	Sp5(1)	214	Shared (Strict)	yes	Sp5(1)
Anc16_preWGD	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc16_preWGD	Sp4(4)	556	Shared (Strict)	no	
Anc16_preWGD	Sp4(5)	381	Shared (Strict)	yes	Sp4(5)
Anc16_preWGD	Sp4(6)	653	Shared (Strict)	no	
Anc16_preWGD	Sp4(7)	328	Shared (Strict)	yes	Sp4(7)
Anc16_preWGD	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc16_preWGD	Sp5(8)	854	Shared (Strict)	yes	Sp5(8)
Anc16_preWGD	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
Anc16	Sp4(1)	754	Shared (Strict)	yes	Sp4(1)
Anc16	Sp5(1)	214	Shared (Strict)	yes	Sp5(1)
Anc16	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc16	Sp4(4)	556	Shared (Strict)	no	
Anc16	Sp4(5)	381	Shared (Strict)	yes	Sp4(5)
Anc16	Sp4(6)	653	Shared (Strict)	no	
Anc16	Sp4(7)	328	Shared (Strict)	yes	Sp4(7)
Anc16	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc16	Sp5(8)	854	Shared (Strict)	yes	Sp5(8)
Anc16	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
Anc2	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
Anc2	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc2	Sp10(4)	859	Shared (Strict)	yes	Sp10(4)
Anc2	Sp14(4)	542	Shared (Strict)	no	
Anc2	Sp4(1)	754	Nested (Strict)	yes	Sp4(1)
Anc5	Sp16(1)	1104	Shared (Strict)	no	
Anc5	Sp16(3)	861	Shared (Strict)	no	
Anc5	Sp4(9)	204	Nested (Strict)	yes	Sp4(9)
Anc11	Sp16(4)	585	Shared (Strict)	no	
Anc11	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc11	Sp16(1)	1104	Nested (Strict)	no	
Anc11	Sp10(4)	859	Nested (Strict)	yes	Sp10(4)
Anc6_preWGD	Sp4(1)	754	Shared (Strict)	yes	Sp4(1)
Anc6_preWGD	Sp14(4)	542	Shared (Strict)	no	
Anc6_preWGD	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc6_preWGD	Sp10(4)	859	Shared (Strict)	yes	Sp10(4)
Anc6_preWGD	Sp4(5)	762	Shared (Strict)	yes	Sp4(5)
Anc6_preWGD	Sp12(5)	350	Shared (Strict)	yes	Sp12(5)
Anc6_preWGD	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc6_preWGD	Sp5(8)	1419	Shared (Strict)	yes	Sp5(8)
Anc6_preWGD	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
Anc6	Sp4(1)	754	Shared (Strict)	yes	Sp4(1)
Anc6	Sp14(4)	542	Shared (Strict)	no	
Anc6	Sp4(3)	125	Shared (Strict)	yes	Sp4(3)
Anc6	Sp10(4)	859	Shared (Strict)	yes	Sp10(4)
Anc6	Sp4(5)	762	Shared (Strict)	yes	Sp4(5)
Anc6	Sp12(5)	350	Shared (Strict)	yes	Sp12(5)
Anc6	Sp4(8)	242	Shared (Strict)	yes	Sp4(8)
Anc6	Sp5(8)	1419	Shared (Strict)	yes	Sp5(8)
Anc6	Sp4(9)	204	Shared (Strict)	yes	Sp4(9)
