Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc7	Sp3(40)	980	Shared (Strict)	yes	Sp3(40)
Anc7	Sp3(44)	194	Shared (Strict)	yes	Sp3(44)
Anc7	Sp3(52)	978	Nested (Strict)	yes	Sp3(52)
Anc3_preWGD	Sp3(1)	415	Shared (Strict)	yes	Sp3(1)
Anc3_preWGD	Sp7(2)	390	Shared (Strict)	yes	Sp7(2)
Anc3_preWGD	Sp3(9)	833	Shared (Strict)	no	
Anc3_preWGD	Sp4(7)	257	Shared (Strict)	yes	Sp4(7)
Anc3_preWGD	Sp4(9)	371	Shared (Strict)	yes	Sp4(9)
Anc3_preWGD	Sp8(9)	335	Shared (Strict)	yes	Sp8(9)
Anc3_preWGD	Sp3(23)	1505	Shared (Strict)	no	
Anc3_preWGD	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc3_preWGD	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc3_preWGD	Sp1(9)	911	Shared (Strict)	yes	Sp1(9)
Anc3_preWGD	Sp3(40)	980	Shared (Strict)	yes	Sp3(40)
Anc3_preWGD	Sp3(44)	194	Shared (Strict)	yes	Sp3(44)
Anc3_preWGD	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc3_preWGD	Sp3(52)	978	Shared (Strict)	yes	Sp3(52)
Anc3_preWGD	Sp4(6)	691	Nested (Strict)	yes	Sp4(6)
Anc3_preWGD	Sp7(6)	142	Shared (Strict)	yes	Sp7(6)
Anc3	Sp3(1)	415	Shared (Strict)	yes	Sp3(1)
Anc3	Sp7(2)	390	Shared (Strict)	yes	Sp7(2)
Anc3	Sp3(9)	833	Shared (Strict)	no	
Anc3	Sp4(7)	257	Shared (Strict)	yes	Sp4(7)
Anc3	Sp4(9)	371	Shared (Strict)	yes	Sp4(9)
Anc3	Sp8(9)	335	Shared (Strict)	yes	Sp8(9)
Anc3	Sp3(23)	1505	Shared (Strict)	no	
Anc3	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc3	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc3	Sp1(9)	911	Shared (Strict)	yes	Sp1(9)
Anc3	Sp3(40)	980	Shared (Strict)	yes	Sp3(40)
Anc3	Sp3(44)	194	Shared (Strict)	yes	Sp3(44)
Anc3	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc3	Sp3(52)	978	Shared (Strict)	yes	Sp3(52)
Anc3	Sp4(6)	691	Nested (Strict)	yes	Sp4(6)
Anc3	Sp7(6)	142	Shared (Strict)	yes	Sp7(6)
Anc2	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc2	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc2	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc2	Sp9(5)	565	Shared (Strict)	no	
Anc2	Sp5(8)	578	Shared (Strict)	yes	Sp5(8)
Anc2	Sp7(6)	142	Shared (Strict)	yes	Sp7(6)
Anc2	Sp8(9)	335	Shared (Strict)	yes	Sp8(9)
Anc2	Sp3(40)	980	Shared (Strict)	yes	Sp3(40)
Anc2	Sp3(1)	415	Shared (Strict)	yes	Sp3(1)
Anc2	Sp9(3)	1602	Nested (Strict)	no	
Anc2	Sp4(7)	257	Nested (Strict)	yes	Sp4(7)
Anc5	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc5	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc5	Sp9(3)	1602	Shared (Strict)	no	
Anc5	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc5	Sp9(5)	565	Shared (Strict)	no	
Anc5	Sp10(4)	1184	Shared (Strict)	no	
Anc5	Sp5(8)	578	Shared (Strict)	yes	Sp5(8)
Anc5	Sp7(6)	142	Shared (Strict)	yes	Sp7(6)
Anc5	Sp7(2)	390	Nested (Strict)	yes	Sp7(2)
Anc5	Sp8(9)	335	Nested (Strict)	yes	Sp8(9)
Anc5	Sp3(40)	980	Nested (Strict)	yes	Sp3(40)
Anc8	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc8	Sp7(2)	390	Shared (Strict)	yes	Sp7(2)
Anc8	Sp8(9)	335	Shared (Strict)	yes	Sp8(9)
Anc8	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc8	Sp9(3)	1602	Shared (Strict)	no	
Anc8	Sp9(10)	1958	Shared (Strict)	no	
Anc8	Sp7(4)	595	Nested (Strict)	yes	Sp7(4)
Anc8	Sp9(5)	565	Nested (Strict)	no	
Anc8	Sp10(4)	1184	Nested (Strict)	no	
Anc8	Sp5(8)	578	Nested (Strict)	yes	Sp5(8)
Anc9	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc9	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc9	Sp7(2)	390	Shared (Strict)	yes	Sp7(2)
Anc9	Sp7(6)	142	Shared (Strict)	yes	Sp7(6)
Anc9	Sp8(9)	335	Shared (Strict)	yes	Sp8(9)
Anc9	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc9	Sp9(3)	1602	Nested (Strict)	no	
Anc9	Sp9(5)	565	Nested (Strict)	no	
Anc10	Sp7(3)	870	Shared (Strict)	no	
Anc10	Sp7(4)	595	Shared (Strict)	yes	Sp7(4)
Anc10	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc10	Sp7(2)	390	Nested (Strict)	yes	Sp7(2)
Anc10	Sp7(6)	142	Nested (Strict)	yes	Sp7(6)
Anc10	Sp8(5)	4125	Nested (Strict)	no	
Anc10	Sp8(9)	335	Nested (Strict)	yes	Sp8(9)
Anc6	Sp3(1)	415	Shared (Strict)	yes	Sp3(1)
Anc6	Sp4(7)	257	Shared (Strict)	yes	Sp4(7)
Anc6	Sp9(5)	565	Shared (Strict)	no	
Anc6	Sp5(6)	927	Shared (Strict)	yes	Sp5(6)
Anc6	Sp5(8)	578	Shared (Strict)	yes	Sp5(8)
Anc6	Sp9(8)	440	Shared (Strict)	yes	Sp9(8)
Anc6	Sp7(7)	781	Shared (Strict)	yes	Sp7(7)
Anc6	Sp3(52)	978	Shared (Strict)	yes	Sp3(52)
Anc6	Sp3(40)	980	Nested (Strict)	yes	Sp3(40)
Anc6	Sp8(9)	335	Nested (Strict)	yes	Sp8(9)
