Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc7	Sp7(4)	766	Shared (Strict)	yes	Sp7(4)
Anc7	Sp1(9)	847	Shared (Strict)	no	
Anc7	Sp9(12)	831	Shared (Strict)	yes	Sp9(12)
Anc7	Sp8(1)	452	Shared (Strict)	no	
Anc7	Sp5(10)	407	Shared (Strict)	yes	Sp5(10)
Anc7	Sp3(8)	359	Shared (Strict)	no	
Anc7	Sp4(4)	1017	Nested (Strict)	no	
Anc7	Sp7(7)	570	Nested (Strict)	yes	Sp7(7)
Anc7	Sp7(8)	239	Shared (Strict)	yes	Sp7(8)
Anc8	Sp7(4)	766	Shared (Strict)	yes	Sp7(4)
Anc8	Sp1(9)	847	Shared (Strict)	no	
Anc8	Sp9(12)	831	Shared (Strict)	yes	Sp9(12)
Anc8	Sp1(2)	1429	Shared (Strict)	no	
Anc8	Sp5(8)	967	Shared (Strict)	yes	Sp5(8)
Anc8	Sp3(6)	571	Nested (Strict)	no	
Anc8	Sp8(1)	452	Shared (Strict)	no	
Anc8	Sp5(10)	407	Nested (Strict)	yes	Sp5(10)
Anc8	Sp2(4)	185	Shared (Strict)	no	
Anc9	Sp1(3)	1421	Shared (Strict)	no	
Anc9	Sp7(4)	766	Shared (Strict)	yes	Sp7(4)
Anc9	Sp1(9)	847	Shared (Strict)	no	
Anc9	Sp5(8)	967	Nested (Strict)	yes	Sp5(8)
Anc9	Sp9(12)	831	Shared (Strict)	yes	Sp9(12)
